,,,485.839866826E3,-46.98970032,
,,,488.281273192E3,-46.98970032,
,,,490.722679558E3,-42.98970032,
,,,493.164085924E3,-46.98970032,
,,,495.605492290E3,-43.78969955,
,,,498.046898656E3,-38.98970032,
,,,500.488305022E3,-37.38970184,
,,,502.929711388E3,-38.98970032,
,,,505.371117754E3,-42.98970032,
,,,507.812524120E3,-45.78969955,
,,,510.253930486E3,-46.98970032,
,,,512.695336852E3,-45.78969955,
,,,515.136743218E3,-46.98970032,
,,,517.578149584E3,-45.78969955,
,,,520.019555950E3,-46.98970032,
,,,522.460962316E3,-45.78969955,
,,,524.902399932E3,-41.78969955,
,,,527.343775047E3,-46.98970032,
,,,529.785150163E3,-45.78969955,
,,,532.226587779E3,-46.98970032,
,,,534.668025395E3,-45.78969955,
,,,537.109400511E3,-45.78969955,
,,,539.550775627E3,-46.98970032,
,,,541.992213243E3,-43.78969955,
,,,544.433650859E3,-43.78969955,
,,,546.875025975E3,-46.98970032,
,,,549.316401091E3,-46.98970032,
,,,551.757838707E3,-43.78969955,
,,,554.199276323E3,-41.78969955,
,,,556.640651439E3,-40.98970032,
,,,559.082026555E3,-46.98970032,
,,,561.523464171E3,-46.98970032,
,,,563.964901787E3,-45.78969955,
,,,566.406276903E3,-41.78969955,
,,,568.847652019E3,-45.78969955,
,,,571.289089635E3,-46.98970032,
,,,573.730527251E3,-46.98970032,
,,,576.171902367E3,-46.98970032,
,,,578.613277483E3,-46.98970032,
,,,581.054715099E3,-46.98970032,
,,,583.496152715E3,-46.98970032,
,,,585.937527831E3,-46.98970032,
,,,588.378902946E3,-46.98970032,
,,,590.820340562E3,-42.98970032,
,,,593.261778178E3,-38.98970032,
,,,595.703153294E3,-45.78969955,
,,,598.144528410E3,-45.78969955,
,,,600.585966026E3,-46.98970032,
,,,603.027403642E3,-46.98970032,
,,,605.468778758E3,-45.78969955,
,,,607.910153874E3,-46.98970032,
,,,610.351591490E3,-46.98970032,
,,,612.793029106E3,-46.98970032,
,,,615.234404222E3,-46.98970032,
,,,617.675779338E3,-45.78969955,
,,,620.117216954E3,-43.78969955,
,,,622.558654570E3,-45.78969955,
,,,625.000029686E3,-46.98970032,
,,,627.441404802E3,-46.98970032,
,,,629.882842418E3,-46.98970032,
,,,632.324280034E3,-45.78969955,
,,,634.765655150E3,-46.98970032,
,,,637.207030266E3,-46.98970032,
,,,639.648467882E3,-46.98970032,
,,,642.089905498E3,-46.98970032,
,,,644.531280614E3,-46.98970032,
,,,646.972655730E3,-46.98970032,
,,,649.414093346E3,-46.98970032,
,,,651.855530961E3,-43.38970184,
,,,654.296906077E3,-43.78969955,
,,,656.738281193E3,-36.98970032,
,,,659.179718809E3,-40.58969879,
,,,661.621156425E3,-42.98970032,
,,,664.062531541E3,-42.98970032,
,,,666.503906657E3,-43.38970184,
,,,668.945344273E3,-45.78969955,
,,,671.386781889E3,-46.98970032,
,,,673.828157005E3,-46.98970032,
,,,676.269532121E3,-46.98970032,
,,,678.710969737E3,-46.98970032,
,,,681.152407353E3,-46.98970032,
,,,683.593782469E3,-46.98970032,
,,,686.035157585E3,-43.38970184,
,,,688.476595201E3,-42.98970032,
,,,690.918032817E3,-45.78969955,
,,,693.359407933E3,-46.98970032,
,,,695.800783049E3,-46.98970032,
,,,698.242220665E3,-46.98970032,
,,,700.683658281E3,-45.78969955,
,,,703.125033397E3,-46.98970032,
,,,705.566408513E3,-41.78969955,
,,,708.007846129E3,-46.98970032,
,,,710.449283745E3,-46.98970032,
,,,712.890658860E3,-45.78969955,
,,,715.332033976E3,-46.98970032,
,,,717.773471592E3,-46.98970032,
,,,720.214909208E3,-45.78969955,
,,,722.656284324E3,-40.98970032,
,,,725.097659440E3,-40.58969879,
,,,727.539097056E3,-46.98970032,
,,,729.980534672E3,-46.98970032,
,,,732.421909788E3,-46.98970032,
,,,734.863284904E3,-45.78969955,
,,,737.304722520E3,-45.78969955,
,,,739.746160136E3,-46.98970032,
,,,742.187535252E3,-45.78969955,
,,,744.628910368E3,-45.78969955,
,,,747.070347984E3,-46.98970032,
,,,749.511785600E3,-46.98970032,
,,,751.953160716E3,-46.98970032,
,,,754.394535832E3,-46.98970032,
,,,756.835973448E3,-43.78969955,
,,,759.277411064E3,-45.78969955,
,,,761.718786180E3,-46.98970032,
,,,764.160161296E3,-46.98970032,
,,,766.601598912E3,-46.98970032,
,,,769.043036528E3,-46.98970032,
,,,771.484411644E3,-46.98970032,
,,,773.925786760E3,-46.98970032,
,,,776.367224375E3,-45.78969955,
,,,778.808661991E3,-40.58969879,
,,,781.250037107E3,-46.98970032,
,,,783.691412223E3,-42.98970032,
,,,786.132849839E3,-43.38970184,
,,,788.574287455E3,-43.38970184,
,,,791.015662571E3,-43.38970184,
,,,793.457037687E3,-46.98970032,
,,,795.898475303E3,-46.98970032,
,,,798.339912919E3,-46.98970032,
,,,800.781288035E3,-45.78969955,
,,,803.222663151E3,-46.98970032,
,,,805.664100767E3,-40.58969879,
,,,808.105538383E3,-37.78969955,
,,,810.546913499E3,-45.78969955,
,,,812.988288615E3,-41.78969955,
,,,815.429726231E3,-45.78969955,
,,,817.871163847E3,-46.98970032,
,,,820.312538963E3,-46.98970032,
,,,822.753914079E3,-46.98970032,
,,,825.195351695E3,-42.98970032,
,,,827.636789311E3,-42.98970032,
,,,830.078164427E3,-45.78969955,
,,,832.519539543E3,-43.38970184,
,,,834.960977159E3,-46.98970032,
,,,837.402414774E3,-46.98970032,
,,,839.843789890E3,-46.98970032,
,,,842.285165006E3,-43.78969955,
,,,844.726602622E3,-43.78969955,
,,,847.168040238E3,-45.78969955,
,,,849.609415354E3,-42.98970032,
,,,852.050790470E3,-45.78969955,
,,,854.492228086E3,-41.78969955,
,,,856.933665702E3,-43.38970184,
,,,859.375040818E3,-45.78969955,
,,,861.816415934E3,-46.98970032,
,,,864.257853550E3,-46.98970032,
,,,866.699291166E3,-46.98970032,
,,,869.140666282E3,-45.78969955,
,,,871.582041398E3,-46.98970032,
,,,874.023479014E3,-46.98970032,
,,,876.464916630E3,-45.78969955,
,,,878.906291746E3,-46.98970032,
,,,881.347666862E3,-46.98970032,
,,,883.789104478E3,-46.98970032,
,,,886.230542094E3,-45.78969955,
,,,888.671917210E3,-42.98970032,
,,,891.113292326E3,-40.98970032,
,,,893.554729942E3,-46.98970032,
,,,895.996167558E3,-46.98970032,
,,,898.437542673E3,-45.78969955,
,,,900.878917789E3,-45.78969955,
,,,903.320355405E3,-46.98970032,
,,,905.761793021E3,-46.98970032,
,,,908.203168137E3,-46.98970032,
,,,910.644543253E3,-45.78969955,
,,,913.085980869E3,-46.98970032,
,,,915.527418485E3,-46.98970032,
,,,917.968793601E3,-46.98970032,
,,,920.410168717E3,-43.38970184,
,,,922.851606333E3,-46.98970032,
,,,925.293043949E3,-46.98970032,
,,,927.734419065E3,-46.98970032,
,,,930.175794181E3,-46.98970032,
,,,932.617231797E3,-46.98970032,
,,,935.058669413E3,-46.98970032,
,,,937.500044529E3,-46.98970032,
,,,939.941419645E3,-45.78969955,
,,,942.382857261E3,-45.78969955,
,,,944.824294877E3,-45.78969955,
,,,947.265669993E3,-41.78969955,
,,,949.707045109E3,-43.78969955,
,,,952.148482725E3,-46.98970032,
,,,954.589920341E3,-43.38970184,
,,,957.031295457E3,-45.78969955,
,,,959.472670573E3,-46.98970032,
,,,961.914108188E3,-43.78969955,
,,,964.355545804E3,-46.98970032,
,,,966.796920920E3,-46.98970032,
,,,969.238296036E3,-45.78969955,
,,,971.679733652E3,-46.98970032,
,,,974.121171268E3,-46.98970032,
,,,976.562546384E3,-45.78969955,
,,,979.003921500E3,-46.98970032,
,,,981.445359116E3,-45.78969955,
,,,983.886796732E3,-45.78969955,
,,,986.328171848E3,-46.98970032,
,,,988.769546964E3,-46.98970032,
,,,991.210984580E3,-46.98970032,
,,,993.652422196E3,-46.98970032,
,,,996.093797312E3,-43.38970184,
,,,998.535172428E3,-42.98970032,
,,,1.0009766E6,-46.98970032,
,,,1.0034180E6,-46.98970032,
,,,1.0058594E6,-46.98970032,
,,,1.0083007E6,-38.18970108,
,,,1.0107422E6,-38.98970032,
,,,1.0131836E6,-46.98970032,
,,,1.0156250E6,-46.98970032,
,,,1.0180664E6,-46.98970032,
,,,1.0205078E6,-46.98970032,
,,,1.0229492E6,-45.78969955,
,,,1.0253906E6,-46.98970032,
,,,1.0278320E6,-46.98970032,
,,,1.0302734E6,-45.78969955,
,,,1.0327149E6,-46.98970032,
,,,1.0351562E6,-38.98970032,
,,,1.0375976E6,-38.18970108,
,,,1.0400391E6,-42.98970032,
,,,1.0424805E6,-46.98970032,
,,,1.0449219E6,-46.98970032,
,,,1.0473632E6,-46.98970032,
,,,1.0498047E6,-45.78969955,
,,,1.0522461E6,-46.98970032,
,,,1.0546875E6,-45.78969955,
,,,1.0571289E6,-46.98970032,
,,,1.0595702E6,-36.98970032,
,,,1.0620117E6,-37.78969955,
,,,1.0644531E6,-45.78969955,
,,,1.0668945E6,-40.58969879,
,,,1.0693360E6,-41.78969955,
,,,1.0717774E6,-46.98970032,
,,,1.0742187E6,-46.98970032,
,,,1.0766601E6,-46.98970032,
,,,1.0791015E6,-43.78969955,
,,,1.0815430E6,-39.78969955,
,,,1.0839844E6,-46.98970032,
,,,1.0864257E6,-43.38970184,
,,,1.0888672E6,-46.98970032,
,,,1.0913086E6,-42.98970032,
,,,1.0937500E6,-46.98970032,
,,,1.0961914E6,-46.98970032,
,,,1.0986327E6,-43.38970184,
,,,1.1010742E6,-46.98970032,
,,,1.1035156E6,-46.98970032,
,,,1.1059570E6,-46.98970032,
,,,1.1083985E6,-45.78969955,
,,,1.1108399E6,-40.58969879,
,,,1.1132812E6,-43.38970184,
,,,1.1157226E6,-46.98970032,
,,,1.1181640E6,-43.78969955,
,,,1.1206055E6,-43.38970184,
,,,1.1230469E6,-46.98970032,
,,,1.1254882E6,-43.78969955,
,,,1.1279297E6,-45.78969955,
,,,1.1303711E6,-46.98970032,
,,,1.1328125E6,-46.98970032,
,,,1.1352539E6,-46.98970032,
,,,1.1376952E6,-46.98970032,
,,,1.1401367E6,-46.98970032,
,,,1.1425781E6,-46.98970032,
,,,1.1450195E6,-43.78969955,
,,,1.1474610E6,-41.78969955,
,,,1.1499024E6,-43.78969955,
,,,1.1523437E6,-41.78969955,
,,,1.1547851E6,-45.78969955,
,,,1.1572265E6,-43.78969955,
,,,1.1596680E6,-37.38970184,
,,,1.1621094E6,-34.18970108,
,,,1.1645507E6,-46.98970032,
,,,1.1669922E6,-46.98970032,
,,,1.1694336E6,-46.98970032,
,,,1.1718750E6,-45.78969955,
,,,1.1743164E6,-43.78969955,
,,,1.1767577E6,-46.98970032,
,,,1.1791992E6,-43.38970184,
,,,1.1816406E6,-46.98970032,
,,,1.1840820E6,-45.78969955,
,,,1.1865235E6,-45.78969955,
,,,1.1889649E6,-46.98970032,
,,,1.1914062E6,-46.98970032,
,,,1.1938476E6,-46.98970032,
,,,1.1962890E6,-46.98970032,
,,,1.1987305E6,-42.98970032,
,,,1.2011719E6,-46.98970032,
,,,1.2036132E6,-43.78969955,
,,,1.2060547E6,-45.78969955,
,,,1.2084961E6,-43.38970184,
,,,1.2109375E6,-40.58969879,
,,,1.2133789E6,-40.58969879,
,,,1.2158202E6,-45.78969955,
,,,1.2182617E6,-46.98970032,
,,,1.2207031E6,-46.98970032,
,,,1.2231445E6,-45.78969955,
,,,1.2255860E6,-46.98970032,
,,,1.2280274E6,-45.78969955,
,,,1.2304687E6,-45.78969955,
,,,1.2329101E6,-46.98970032,
,,,1.2353515E6,-46.98970032,
,,,1.2377930E6,-39.78969955,
,,,1.2402344E6,-40.58969879,
,,,1.2426757E6,-46.98970032,
,,,1.2451172E6,-46.98970032,
,,,1.2475586E6,-46.98970032,
,,,1.2500000E6,-46.98970032,
,,,1.2524414E6,-46.98970032,
,,,1.2548827E6,-45.78969955,
,,,1.2573242E6,-45.78969955,
,,,1.2597656E6,-40.58969879,
,,,1.2622070E6,-36.98970032,
,,,1.2646485E6,-38.98970032,
,,,1.2670899E6,-46.98970032,
,,,1.2695312E6,-45.78969955,
,,,1.2719726E6,-43.78969955,
,,,1.2744140E6,-45.78969955,
,,,1.2768555E6,-46.98970032,
,,,1.2792969E6,-46.98970032,
,,,1.2817382E6,-46.98970032,
,,,1.2841797E6,-46.98970032,
,,,1.2866211E6,-43.78969955,
,,,1.2890625E6,-37.78969955,
,,,1.2915039E6,-43.78969955,
,,,1.2939452E6,-46.98970032,
,,,1.2963867E6,-46.98970032,
,,,1.2988281E6,-43.38970184,
,,,1.3012695E6,-38.98970032,
,,,1.3037110E6,-43.38970184,
,,,1.3061524E6,-43.78969955,
,,,1.3085937E6,-42.98970032,
,,,1.3110351E6,-40.58969879,
,,,1.3134765E6,-40.98970032,
,,,1.3159180E6,-46.98970032,
,,,1.3183594E6,-46.98970032,
,,,1.3208007E6,-46.98970032,
,,,1.3232422E6,-42.98970032,
,,,1.3256836E6,-41.78969955,
,,,1.3281250E6,-43.78969955,
,,,1.3305664E6,-43.78969955,
,,,1.3330077E6,-40.58969879,
,,,1.3354492E6,-40.58969879,
,,,1.3378906E6,-42.98970032,
,,,1.3403320E6,-46.98970032,
,,,1.3427735E6,-46.98970032,
,,,1.3452149E6,-43.78969955,
,,,1.3476562E6,-43.78969955,
,,,1.3500976E6,-46.98970032,
,,,1.3525390E6,-45.78969955,
,,,1.3549805E6,-46.98970032,
,,,1.3574219E6,-46.98970032,
,,,1.3598632E6,-43.38970184,
,,,1.3623047E6,-40.98970032,
,,,1.3647461E6,-37.38970184,
,,,1.3671875E6,-40.98970032,
,,,1.3696289E6,-46.98970032,
,,,1.3720702E6,-46.98970032,
,,,1.3745117E6,-46.98970032,
,,,1.3769531E6,-42.98970032,
,,,1.3793945E6,-46.98970032,
,,,1.3818360E6,-46.98970032,
,,,1.3842774E6,-46.98970032,
,,,1.3867187E6,-46.98970032,
,,,1.3891601E6,-46.98970032,
,,,1.3916015E6,-46.98970032,
,,,1.3940430E6,-45.78969955,
,,,1.3964844E6,-45.78969955,
,,,1.3989257E6,-41.78969955,
,,,1.4013672E6,-45.78969955,
,,,1.4038086E6,-46.98970032,
,,,1.4062500E6,-42.98970032,
,,,1.4086914E6,-42.98970032,
,,,1.4111327E6,-45.78969955,
,,,1.4135742E6,-40.58969879,
,,,1.4160156E6,-40.98970032,
,,,1.4184570E6,-46.98970032,
,,,1.4208985E6,-45.78969955,
,,,1.4233399E6,-46.98970032,
,,,1.4257812E6,-46.98970032,
,,,1.4282226E6,-45.78969955,
,,,1.4306640E6,-46.98970032,
,,,1.4331055E6,-46.98970032,
,,,1.4355469E6,-46.98970032,
,,,1.4379882E6,-43.38970184,
,,,1.4404297E6,-46.98970032,
,,,1.4428711E6,-46.98970032,
,,,1.4453125E6,-46.98970032,
,,,1.4477539E6,-46.98970032,
,,,1.4501952E6,-46.98970032,
,,,1.4526367E6,-46.98970032,
,,,1.4550781E6,-45.78969955,
,,,1.4575195E6,-41.78969955,
,,,1.4599610E6,-46.98970032,
,,,1.4624024E6,-39.78969955,
,,,1.4648437E6,-41.78969955,
,,,1.4672851E6,-46.98970032,
,,,1.4697265E6,-46.98970032,
,,,1.4721680E6,-46.98970032,
,,,1.4746094E6,-45.78969955,
,,,1.4770507E6,-46.98970032,
,,,1.4794922E6,-40.58969879,
,,,1.4819336E6,-45.78969955,
,,,1.4843750E6,-46.98970032,
,,,1.4868164E6,-46.98970032,
,,,1.4892577E6,-46.98970032,
,,,1.4916992E6,-46.98970032,
,,,1.4941406E6,-46.98970032,
,,,1.4965820E6,-46.98970032,
,,,1.4990235E6,-46.98970032,
,,,1.5014649E6,-46.98970032,
,,,1.5039062E6,-43.78969955,
,,,1.5063476E6,-41.78969955,
,,,1.5087890E6,-45.78969955,
,,,1.5112305E6,-46.98970032,
,,,1.5136719E6,-37.78969955,
,,,1.5161132E6,-35.78969955,
,,,1.5185547E6,-45.78969955,
,,,1.5209961E6,-46.98970032,
,,,1.5234375E6,-46.98970032,
,,,1.5258789E6,-46.98970032,
,,,1.5283202E6,-46.98970032,
,,,1.5307617E6,-46.98970032,
,,,1.5332031E6,-46.98970032,
,,,1.5356445E6,-45.78969955,
,,,1.5380860E6,-43.78969955,
,,,1.5405274E6,-46.98970032,
,,,1.5429687E6,-46.98970032,
,,,1.5454101E6,-46.98970032,
,,,1.5478515E6,-45.78969955,
,,,1.5502930E6,-45.78969955,
,,,1.5527344E6,-46.98970032,
,,,1.5551757E6,-46.98970032,
,,,1.5576172E6,-46.98970032,
,,,1.5600586E6,-46.98970032,
,,,1.5625000E6,-46.98970032,
,,,1.5649414E6,-46.98970032,
,,,1.5673827E6,-46.98970032,
,,,1.5698242E6,-46.98970032,
,,,1.5722656E6,-46.98970032,
,,,1.5747070E6,-46.98970032,
,,,1.5771485E6,-46.98970032,
,,,1.5795899E6,-46.98970032,
,,,1.5820312E6,-46.98970032,
,,,1.5844726E6,-43.38970184,
,,,1.5869140E6,-42.98970032,
,,,1.5893555E6,-43.78969955,
,,,1.5917969E6,-46.98970032,
,,,1.5942382E6,-46.98970032,
,,,1.5966797E6,-40.98970032,
,,,1.5991211E6,-40.58969879,
,,,1.6015625E6,-43.38970184,
,,,1.6040039E6,-46.98970032,
,,,1.6064452E6,-46.98970032,
,,,1.6088867E6,-46.98970032,
,,,1.6113281E6,-45.78969955,
,,,1.6137695E6,-43.38970184,
,,,1.6162110E6,-42.98970032,
,,,1.6186524E6,-46.98970032,
,,,1.6210937E6,-46.98970032,
,,,1.6235351E6,-45.78969955,
,,,1.6259765E6,-41.78969955,
,,,1.6284180E6,-42.98970032,
,,,1.6308594E6,-46.98970032,
,,,1.6333007E6,-46.98970032,
,,,1.6357422E6,-46.98970032,
,,,1.6381836E6,-46.98970032,
,,,1.6406250E6,-46.98970032,
,,,1.6430664E6,-46.98970032,
,,,1.6455077E6,-45.78969955,
,,,1.6479492E6,-45.78969955,
,,,1.6503906E6,-46.98970032,
,,,1.6528320E6,-45.78969955,
,,,1.6552735E6,-46.98970032,
,,,1.6577149E6,-45.78969955,
,,,1.6601562E6,-41.78969955,
,,,1.6625976E6,-42.98970032,
,,,1.6650390E6,-46.98970032,
,,,1.6674805E6,-43.78969955,
,,,1.6699219E6,-42.98970032,
,,,1.6723632E6,-45.78969955,
,,,1.6748047E6,-46.98970032,
,,,1.6772461E6,-43.78969955,
,,,1.6796875E6,-37.78969955,
,,,1.6821289E6,-39.78969955,
,,,1.6845702E6,-45.78969955,
,,,1.6870117E6,-46.98970032,
,,,1.6894531E6,-43.38970184,
,,,1.6918945E6,-43.38970184,
,,,1.6943360E6,-45.78969955,
,,,1.6967774E6,-46.98970032,
,,,1.6992187E6,-45.78969955,
,,,1.7016601E6,-45.78969955,
,,,1.7041015E6,-46.98970032,
,,,1.7065430E6,-46.98970032,
,,,1.7089844E6,-42.98970032,
,,,1.7114257E6,-43.78969955,
,,,1.7138672E6,-42.98970032,
,,,1.7163086E6,-40.58969879,
,,,1.7187500E6,-46.98970032,
,,,1.7211914E6,-41.78969955,
,,,1.7236327E6,-40.58969879,
,,,1.7260742E6,-46.98970032,
,,,1.7285156E6,-43.38970184,
,,,1.7309570E6,-39.78969955,
,,,1.7333985E6,-45.78969955,
,,,1.7358399E6,-46.98970032,
,,,1.7382812E6,-46.98970032,
,,,1.7407226E6,-45.78969955,
,,,1.7431640E6,-46.98970032,
,,,1.7456055E6,-46.98970032,
,,,1.7480469E6,-46.98970032,
,,,1.7504882E6,-46.98970032,
,,,1.7529297E6,-45.78969955,
,,,1.7553711E6,-43.78969955,
,,,1.7578125E6,-42.98970032,
,,,1.7602539E6,-41.78969955,
,,,1.7626952E6,-46.98970032,
,,,1.7651367E6,-43.38970184,
,,,1.7675781E6,-39.78969955,
,,,1.7700195E6,-46.98970032,
,,,1.7724610E6,-42.98970032,
,,,1.7749024E6,-46.98970032,
,,,1.7773437E6,-46.98970032,
